call_id,gold_actual,A_N2_pred,A_N5_pred,unlock,shift,short,is_infopoor,layer
J17_S002454,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S002494,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S002495,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002498,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S002502,서비스이용,구매진행,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002506,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S002510,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S002523,서비스이용,배송확인,구매진행,False,True,True,True,정보부족(infopoor)
J17_S002528,서비스이용,교환반품,교환반품,False,False,False,False,정보충분
J17_S002566,서비스이용,환불요청,환불요청,False,False,False,False,정보충분
J17_S002579,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S002596,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002677,교환반품,서비스이용,교환반품,True,True,True,True,정보부족(infopoor)
J17_S002737,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002740,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002749,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S002765,서비스이용,환불요청,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002771,서비스이용,주문취소,주문취소,False,False,True,False,정보충분
J17_S002774,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S002781,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S002826,서비스이용,환불요청,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002832,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S002834,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002841,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002844,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S002847,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002850,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S002852,서비스이용,구매진행,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S002871,구매진행,서비스이용,서비스이용,False,False,True,False,정보충분
J17_S002887,구매진행,서비스이용,구매진행,True,True,False,True,정보부족(infopoor)
J17_S002930,서비스이용,환불요청,주문취소,False,True,False,False,정보충분
J17_S002932,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S002935,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002945,서비스이용,배송확인,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002951,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S002955,서비스이용,환불요청,환불요청,False,False,False,False,정보충분
J17_S002961,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S002963,서비스이용,환불요청,환불요청,False,False,True,False,정보충분
J17_S002979,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S002980,서비스이용,배송확인,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S003020,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S003024,구매진행,서비스이용,서비스이용,False,False,False,False,정보충분
J17_S003028,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S003031,구매진행,서비스이용,서비스이용,False,False,True,False,정보충분
J17_S003034,불만제기,서비스이용,불만제기,True,True,False,True,정보부족(infopoor)
J17_S003075,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003098,서비스이용,배송확인,배송확인,False,False,True,False,정보충분
J17_S003128,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S003145,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003161,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003175,서비스이용,불만제기,불만제기,False,False,True,False,정보충분
J17_S003209,서비스이용,배송확인,주문취소,False,True,True,True,정보부족(infopoor)
J17_S003214,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S003235,서비스이용,구매진행,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S003242,서비스이용,환불요청,구매진행,False,True,False,False,정보충분
J17_S003248,서비스이용,구매진행,배송확인,False,True,False,False,정보충분
J17_S003283,구매진행,서비스이용,구매진행,True,True,False,True,정보부족(infopoor)
J17_S003284,서비스이용,불만제기,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S003319,서비스이용,주문취소,주문취소,False,False,False,False,정보충분
J17_S003332,서비스이용,배송확인,주문취소,False,True,True,True,정보부족(infopoor)
J17_S003333,서비스이용,구매진행,배송확인,False,True,False,False,정보충분
J17_S003342,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003367,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S003374,서비스이용,교환반품,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003464,서비스이용,배송확인,주문취소,False,True,False,False,정보충분
J17_S003503,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S003506,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003563,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S003564,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S003581,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003616,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003620,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003628,서비스이용,구매진행,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S003651,구매진행,서비스이용,서비스이용,False,False,False,False,정보충분
J17_S003689,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003725,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003736,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003831,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003835,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003844,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003858,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003860,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S003878,구매진행,서비스이용,구매진행,True,True,True,True,정보부족(infopoor)
J17_S003881,서비스이용,불만제기,불만제기,False,False,True,False,정보충분
J17_S003947,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003955,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S003958,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S003992,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S004001,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004039,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S004071,서비스이용,구매진행,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S004090,서비스이용,불만제기,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S004120,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S004124,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S004125,서비스이용,교환반품,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S004129,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S004161,서비스이용,구매진행,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S004235,주문취소,서비스이용,서비스이용,False,False,False,False,정보충분
J17_S004271,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004291,서비스이용,주문취소,서비스이용,True,True,True,True,정보부족(infopoor)
J17_S004300,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004336,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S004356,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004359,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004378,서비스이용,교환반품,교환반품,False,False,False,False,정보충분
J17_S004391,교환반품,배송확인,서비스이용,False,True,False,False,정보충분
J17_S004415,주문취소,서비스이용,서비스이용,False,False,True,False,정보충분
J17_S004416,서비스이용,배송확인,배송확인,False,False,False,False,정보충분
J17_S004435,서비스이용,환불요청,주문취소,False,True,False,False,정보충분
J17_S004443,서비스이용,환불요청,구매진행,False,True,True,True,정보부족(infopoor)
J17_S004463,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004468,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S004509,서비스이용,불만제기,서비스이용,True,True,False,True,정보부족(infopoor)
J17_S004547,서비스이용,구매진행,구매진행,False,False,True,False,정보충분
J17_S004583,구매진행,불만제기,환불요청,False,True,False,False,정보충분
J17_S004628,서비스이용,불만제기,불만제기,False,False,False,False,정보충분
J17_S004658,구매진행,서비스이용,구매진행,True,True,False,True,정보부족(infopoor)
J17_S004690,서비스이용,구매진행,구매진행,False,False,False,False,정보충분
J17_S004709,서비스이용,교환반품,교환반품,False,False,False,False,정보충분
